#queryid	MCT.f.0562	MCT.f.0564	MCT.f.0565	MCT.f.0566	MCT.f.0567	MCT.f.0568	MCT.f.0570	MCT.f.0572	MCT.f.0573	MCT.f.0574	MCT.f.0575	MCT.f.0577	MCT.f.0578	taxonomy
cazy_0202_gene_14275	3.0	9.0	3.0	9.0	3.0	16.0	8.0	1.0	3.0	5.0	2.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0299_gene_16782	0.0	4.0	6.0	5.0	1.0	7.0	8.0	0.0	0.0	1.0	8.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0410_gene_19721	4.0	5.0	1.0	1.0	1.0	1.0	4.0	0.0	1.0	1.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0187_gene_13619	4.0	1.0	7.0	6.0	5.0	7.0	5.0	0.0	0.0	3.0	5.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0203_gene_14321	2.0	4.0	0.0	6.0	3.0	5.0	3.0	0.0	0.0	4.0	1.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0234_gene_1501	0.0	5.0	0.0	3.0	5.0	17.0	6.0	1.0	4.0	4.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0424_gene_20185	0.0	0.0	2.0	0.0	2.0	3.0	4.0	0.0	0.0	1.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0535_gene_3594	3.0	13.0	1.0	8.0	6.0	22.0	6.0	1.0	0.0	6.0	6.0	2.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0536_gene_3603	7.0	16.0	14.0	16.0	10.0	9.0	6.0	0.0	4.0	7.0	3.0	2.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0670_gene_6049	1.0	9.0	7.0	5.0	5.0	1.0	4.0	0.0	0.0	4.0	1.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0774_gene_7890	2.0	11.0	7.0	8.0	5.0	3.0	4.0	0.0	4.0	0.0	1.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0798_gene_8279	1.0	9.0	5.0	9.0	6.0	12.0	9.0	0.0	3.0	2.0	2.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0842_gene_8937	4.0	5.0	9.0	11.0	8.0	9.0	7.0	0.0	3.0	6.0	9.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0016_gene_10207	2.0	3.0	12.0	3.0	3.0	8.0	3.0	0.0	1.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0711_gene_6540	1.0	0.0	1.0	2.0	1.0	2.0	1.0	0.0	2.0	2.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0757_gene_7479	0.0	2.0	11.0	5.0	7.0	2.0	7.0	0.0	5.0	1.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0292_gene_16628	1.0	5.0	4.0	5.0	4.0	6.0	7.0	0.0	5.0	2.0	5.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0647_gene_5704	1.0	10.0	17.0	8.0	5.0	4.0	1.0	1.0	3.0	0.0	4.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0894_gene_9884	1.0	3.0	4.0	2.0	6.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0154_gene_12992	2.0	4.0	5.0	4.0	2.0	8.0	12.0	0.0	1.0	0.0	5.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0820_gene_8553	3.0	6.0	9.0	3.0	8.0	6.0	4.0	1.0	1.0	5.0	3.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0058_gene_10865	6.0	6.0	14.0	10.0	4.0	20.0	14.0	0.0	3.0	4.0	15.0	2.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0142_gene_12678	1.0	3.0	0.0	6.0	3.0	4.0	10.0	0.0	1.0	1.0	5.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0265_gene_159	4.0	16.0	6.0	17.0	11.0	54.0	26.0	0.0	5.0	8.0	8.0	3.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0337_gene_17715	2.0	9.0	7.0	7.0	2.0	5.0	3.0	0.0	0.0	2.0	4.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0510_gene_3162	2.0	10.0	2.0	5.0	7.0	17.0	4.0	0.0	3.0	5.0	0.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0512_gene_3212	4.0	17.0	8.0	19.0	11.0	31.0	33.0	1.0	5.0	5.0	15.0	3.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0619_gene_5124	0.0	9.0	4.0	3.0	2.0	11.0	11.0	0.0	5.0	0.0	4.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0797_gene_8252	3.0	5.0	6.0	9.0	7.0	13.0	15.0	0.0	3.0	0.0	12.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
cazy_0023_gene_1036	0.0	11.0	2.0	5.0	3.0	17.0	13.0	0.0	1.0	6.0	3.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH37
cazy_0664_gene_5951	1.0	5.0	2.0	3.0	3.0	16.0	5.0	2.0	1.0	3.0	4.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH38
cazy_0697_gene_6398	2.0	5.0	10.0	7.0	2.0	3.0	4.0	0.0	1.0	4.0	6.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH38
cazy_0777_gene_8024	0.0	3.0	4.0	2.0	0.0	1.0	3.0	0.0	2.0	1.0	2.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH38
cazy_0441_gene_20803	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	1.0	2.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH4
cazy_0516_gene_3292	0.0	4.0	0.0	4.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH4
cazy_0362_gene_18474	4.0	1.0	9.0	6.0	4.0	3.0	6.0	0.0	0.0	0.0	4.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH42
cazy_0616_gene_5020	2.0	4.0	5.0	3.0	8.0	8.0	7.0	0.0	2.0	3.0	0.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH42
cazy_0048_gene_10746	1.0	4.0	0.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0134_gene_12450	1.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	1.0	1.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0152_gene_12954	0.0	5.0	3.0	0.0	1.0	6.0	4.0	0.0	0.0	1.0	3.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0236_gene_15051	1.0	5.0	4.0	2.0	1.0	3.0	2.0	0.0	2.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0315_gene_17268	3.0	4.0	7.0	1.0	2.0	7.0	8.0	0.0	0.0	1.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0411_gene_19748	1.0	1.0	2.0	1.0	2.0	4.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0427_gene_20453	1.0	5.0	7.0	5.0	2.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0461_gene_21511	2.0	0.0	2.0	4.0	5.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0472_gene_21814	0.0	3.0	1.0	3.0	1.0	3.0	3.0	0.0	1.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0623_gene_5418	2.0	7.0	0.0	5.0	4.0	3.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0668_gene_6004	0.0	4.0	2.0	4.0	3.0	8.0	7.0	0.0	3.0	0.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0678_gene_6165	0.0	4.0	0.0	6.0	2.0	15.0	4.0	0.0	2.0	4.0	1.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0742_gene_7249	1.0	0.0	2.0	0.0	0.0	1.0	5.0	0.0	3.0	2.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0800_gene_8315	1.0	3.0	3.0	2.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0869_gene_9416	0.0	3.0	4.0	3.0	1.0	2.0	4.0	0.0	1.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0870_gene_9416	0.0	0.0	8.0	1.0	4.0	2.0	5.0	0.0	0.0	1.0	2.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0873_gene_9472	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0880_gene_9599	1.0	7.0	3.0	4.0	4.0	6.0	4.0	0.0	1.0	0.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0088_gene_11546	1.0	5.0	6.0	6.0	6.0	5.0	5.0	0.0	2.0	1.0	1.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0225_gene_1480	0.0	7.0	0.0	5.0	0.0	10.0	2.0	0.0	3.0	4.0	1.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0438_gene_20676	0.0	1.0	0.0	3.0	0.0	8.0	5.0	0.0	1.0	0.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0513_gene_3238	1.0	2.0	2.0	4.0	4.0	5.0	5.0	0.0	0.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0514_gene_3239	1.0	0.0	1.0	6.0	3.0	4.0	1.0	0.0	4.0	0.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0793_gene_8172	1.0	0.0	1.0	0.0	3.0	1.0	4.0	0.0	1.0	2.0	4.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0013_gene_10127	3.0	7.0	7.0	4.0	2.0	8.0	8.0	0.0	0.0	4.0	6.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0376_gene_18841	4.0	3.0	6.0	2.0	1.0	2.0	3.0	0.0	0.0	2.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0493_gene_2777	3.0	17.0	8.0	5.0	9.0	4.0	5.0	0.0	4.0	1.0	2.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0656_gene_5834	2.0	14.0	3.0	9.0	12.0	8.0	6.0	1.0	3.0	0.0	0.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0034_gene_10527	4.0	5.0	3.0	7.0	4.0	8.0	14.0	0.0	0.0	4.0	5.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH53
cazy_0675_gene_6097	0.0	3.0	4.0	5.0	4.0	1.0	8.0	0.0	2.0	3.0	2.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH53
cazy_0052_gene_10825	2.0	8.0	3.0	7.0	5.0	13.0	17.0	1.0	0.0	2.0	6.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0435_gene_20619	3.0	3.0	2.0	1.0	2.0	4.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0634_gene_546	1.0	10.0	3.0	20.0	5.0	43.0	14.0	0.0	5.0	6.0	7.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0687_gene_6304	1.0	8.0	2.0	4.0	1.0	12.0	3.0	1.0	3.0	5.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0186_gene_13604	0.0	3.0	2.0	2.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH65
cazy_0286_gene_16468	1.0	6.0	2.0	6.0	3.0	8.0	8.0	0.0	3.0	4.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH65
cazy_0363_gene_18481	1.0	8.0	4.0	5.0	9.0	4.0	5.0	1.0	4.0	1.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH65
cazy_0796_gene_8250	3.0	9.0	18.0	10.0	7.0	13.0	9.0	0.0	2.0	3.0	5.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH66
cazy_0079_gene_11331	1.0	7.0	6.0	9.0	5.0	4.0	8.0	0.0	3.0	1.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH67
cazy_0078_gene_11301	1.0	3.0	3.0	3.0	2.0	0.0	2.0	0.0	0.0	3.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0485_gene_2511	0.0	0.0	0.0	2.0	2.0	8.0	6.0	0.0	2.0	2.0	3.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0499_gene_2904	0.0	1.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0551_gene_3957	1.0	5.0	1.0	4.0	2.0	6.0	5.0	0.0	2.0	2.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0564_gene_4102	0.0	2.0	1.0	2.0	5.0	9.0	7.0	0.0	1.0	3.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0620_gene_515	1.0	13.0	4.0	8.0	6.0	17.0	12.0	0.0	3.0	7.0	3.0	1.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0736_gene_713	0.0	5.0	8.0	1.0	4.0	1.0	4.0	0.0	0.0	1.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0862_gene_9306	0.0	0.0	3.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0218_gene_14659	2.0	2.0	5.0	4.0	3.0	6.0	2.0	0.0	0.0	2.0	4.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH76
cazy_0401_gene_19568	4.0	3.0	5.0	1.0	3.0	1.0	1.0	0.0	3.0	2.0	4.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH76
cazy_0405_gene_196	1.0	6.0	0.0	4.0	8.0	18.0	14.0	1.0	4.0	2.0	4.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH76
cazy_0416_gene_199	0.0	7.0	3.0	5.0	2.0	15.0	6.0	0.0	5.0	1.0	4.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH76
cazy_0856_gene_9199	4.0	5.0	3.0	3.0	3.0	4.0	5.0	0.0	1.0	0.0	4.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH76
cazy_0132_gene_12432	2.0	5.0	5.0	6.0	1.0	9.0	10.0	0.0	2.0	3.0	3.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0167_gene_13201	5.0	2.0	11.0	8.0	3.0	4.0	2.0	0.0	0.0	1.0	2.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0426_gene_20443	0.0	1.0	1.0	6.0	1.0	6.0	3.0	0.0	0.0	0.0	7.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0765_gene_7677	1.0	8.0	12.0	7.0	4.0	4.0	4.0	0.0	1.0	1.0	0.0	2.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0000_gene_10011	3.0	6.0	1.0	5.0	2.0	7.0	4.0	0.0	1.0	0.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0144_gene_12742	1.0	9.0	12.0	7.0	14.0	5.0	8.0	0.0	4.0	0.0	6.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0196_gene_14016	7.0	8.0	6.0	11.0	10.0	3.0	8.0	0.0	1.0	0.0	10.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0505_gene_3052	1.0	7.0	4.0	8.0	10.0	3.0	2.0	1.0	3.0	0.0	0.0	1.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0637_gene_5492	3.0	11.0	6.0	9.0	6.0	2.0	3.0	0.0	5.0	2.0	1.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0642_gene_5534	3.0	13.0	19.0	9.0	7.0	7.0	2.0	0.0	4.0	2.0	4.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0692_gene_6343	3.0	5.0	10.0	6.0	4.0	13.0	10.0	0.0	2.0	4.0	8.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0770_gene_7826	5.0	5.0	8.0	9.0	0.0	5.0	6.0	0.0	4.0	6.0	5.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0802_gene_8322	4.0	4.0	11.0	12.0	7.0	22.0	22.0	0.0	3.0	3.0	8.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0839_gene_8904	6.0	10.0	11.0	6.0	3.0	10.0	4.0	0.0	3.0	3.0	3.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0213_gene_14559	0.0	2.0	6.0	2.0	3.0	3.0	13.0	0.0	1.0	0.0	3.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH84
cazy_0309_gene_17082	3.0	5.0	3.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH84
cazy_0032_gene_10480	0.0	4.0	1.0	8.0	1.0	8.0	1.0	0.0	1.0	0.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0181_gene_1352	2.0	6.0	4.0	5.0	0.0	13.0	7.0	0.0	2.0	4.0	2.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0311_gene_17146	3.0	1.0	4.0	2.0	2.0	7.0	1.0	0.0	2.0	3.0	2.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0464_gene_21608	3.0	5.0	3.0	1.0	4.0	8.0	8.0	0.0	1.0	1.0	1.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0708_gene_6464	0.0	4.0	1.0	4.0	2.0	2.0	3.0	0.0	0.0	1.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0789_gene_8140	1.0	11.0	0.0	2.0	2.0	4.0	8.0	0.0	3.0	3.0	1.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0811_gene_8407	1.0	4.0	1.0	2.0	0.0	2.0	6.0	0.0	4.0	6.0	1.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0090_gene_11558	2.0	12.0	10.0	8.0	8.0	9.0	10.0	0.0	6.0	3.0	6.0	2.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH89
cazy_0323_gene_17416	4.0	3.0	1.0	4.0	4.0	5.0	3.0	0.0	1.0	1.0	3.0	4.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH89
cazy_0431_gene_20537	3.0	3.0	5.0	8.0	6.0	7.0	10.0	0.0	2.0	1.0	2.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH89
cazy_0837_gene_8870	2.0	6.0	14.0	9.0	5.0	9.0	3.0	0.0	1.0	6.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH89
cazy_0858_gene_9221	2.0	2.0	1.0	0.0	0.0	26.0	3.0	0.0	3.0	0.0	4.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0049_gene_10764	2.0	4.0	8.0	9.0	5.0	17.0	11.0	0.0	1.0	3.0	10.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH91
cazy_0025_gene_10399	7.0	3.0	5.0	15.0	1.0	14.0	21.0	0.0	3.0	2.0	6.0	3.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0044_gene_10702	0.0	1.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0057_gene_10862	4.0	2.0	5.0	5.0	3.0	14.0	15.0	0.0	2.0	2.0	8.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0066_gene_11074	3.0	9.0	11.0	9.0	1.0	11.0	9.0	0.0	5.0	4.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0075_gene_11255	2.0	11.0	11.0	15.0	4.0	8.0	3.0	0.0	1.0	2.0	5.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0080_gene_11368	3.0	10.0	8.0	8.0	8.0	7.0	6.0	0.0	0.0	2.0	2.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0224_gene_1479	2.0	11.0	1.0	0.0	1.0	25.0	17.0	0.0	1.0	3.0	4.0	2.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0229_gene_1482	0.0	14.0	4.0	4.0	4.0	36.0	20.0	0.0	4.0	10.0	4.0	1.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0239_gene_15147	1.0	6.0	8.0	11.0	5.0	5.0	5.0	0.0	4.0	2.0	1.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0414_gene_1992	2.0	18.0	8.0	11.0	8.0	37.0	19.0	0.0	2.0	9.0	4.0	0.0	15.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
