#queryid	MCT.f.0206	MCT.f.0208	MCT.f.0209	MCT.f.0211	MCT.f.0213	MCT.f.0214	MCT.f.0215	MCT.f.0216	MCT.f.0218	MCT.f.0219	MCT.f.0220	MCT.f.0221	taxonomy
cazy_0439_gene_22589	3.0	0.0	3.0	0.0	1.0	0.0	2.0	5.0	5.0	6.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH91
cazy_0000_gene_10007	8.0	0.0	11.0	1.0	3.0	0.0	4.0	7.0	13.0	7.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0005_gene_10082	1.0	0.0	1.0	0.0	3.0	3.0	3.0	7.0	8.0	10.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0018_gene_10192	3.0	1.0	6.0	0.0	10.0	5.0	9.0	5.0	24.0	10.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0038_gene_10633	5.0	0.0	2.0	0.0	0.0	5.0	9.0	24.0	2.0	2.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0067_gene_11464	3.0	0.0	1.0	1.0	0.0	1.0	7.0	6.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0084_gene_11962	1.0	0.0	3.0	0.0	1.0	1.0	6.0	4.0	5.0	4.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0089_gene_12086	2.0	0.0	2.0	0.0	0.0	1.0	1.0	6.0	16.0	16.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0151_gene_13706	0.0	0.0	0.0	0.0	1.0	2.0	11.0	8.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0197_gene_14778	4.0	0.0	1.0	0.0	2.0	2.0	12.0	3.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0207_gene_1493	6.0	0.0	5.0	0.0	3.0	8.0	11.0	14.0	8.0	5.0	17.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0228_gene_15678	4.0	0.0	4.0	0.0	0.0	4.0	16.0	12.0	3.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0313_gene_18252	3.0	0.0	2.0	0.0	3.0	4.0	9.0	6.0	2.0	1.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0317_gene_18494	1.0	0.0	0.0	0.0	5.0	2.0	4.0	9.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0365_gene_19929	1.0	0.0	3.0	1.0	2.0	0.0	6.0	8.0	0.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0369_gene_20293	1.0	0.0	0.0	1.0	2.0	0.0	4.0	6.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0460_gene_23518	2.0	0.0	6.0	0.0	0.0	4.0	2.0	2.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0525_gene_3391	6.0	0.0	7.0	1.0	4.0	0.0	4.0	6.0	25.0	12.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0541_gene_3678	14.0	0.0	7.0	1.0	6.0	1.0	4.0	8.0	22.0	23.0	14.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0543_gene_3705	9.0	0.0	17.0	1.0	7.0	4.0	11.0	19.0	16.0	12.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0680_gene_6782	1.0	1.0	2.0	0.0	1.0	1.0	12.0	9.0	2.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0689_gene_6859	4.0	0.0	3.0	1.0	11.0	3.0	7.0	11.0	30.0	14.0	19.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0822_gene_9734	4.0	0.0	9.0	0.0	6.0	5.0	11.0	9.0	22.0	19.0	14.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0134_gene_13201	0.0	0.0	1.0	0.0	1.0	2.0	5.0	9.0	7.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0025_gene_10325	3.0	0.0	1.0	1.0	6.0	0.0	4.0	9.0	13.0	9.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0159_gene_13913	7.0	0.0	10.0	0.0	4.0	5.0	7.0	7.0	20.0	12.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0241_gene_16081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	10.0	16.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0527_gene_3393	14.0	0.0	20.0	0.0	6.0	0.0	11.0	16.0	29.0	17.0	16.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0650_gene_6100	4.0	0.0	11.0	4.0	10.0	8.0	12.0	8.0	22.0	4.0	19.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0674_gene_6688	1.0	0.0	5.0	1.0	6.0	3.0	4.0	6.0	13.0	19.0	17.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0752_gene_8010	4.0	1.0	7.0	0.0	9.0	13.0	11.0	11.0	34.0	18.0	20.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0763_gene_837	4.0	1.0	5.0	0.0	6.0	11.0	10.0	17.0	23.0	20.0	21.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0039_gene_10659	2.0	0.0	6.0	0.0	8.0	8.0	25.0	16.0	43.0	27.0	31.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0045_gene_10782	5.0	0.0	14.0	1.0	5.0	9.0	20.0	14.0	18.0	11.0	15.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0050_gene_10925	6.0	0.0	9.0	0.0	10.0	5.0	12.0	7.0	21.0	12.0	18.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0051_gene_11100	4.0	0.0	4.0	0.0	9.0	8.0	9.0	5.0	17.0	7.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0088_gene_12082	2.0	0.0	4.0	1.0	5.0	0.0	6.0	4.0	14.0	13.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0170_gene_14093	7.0	0.0	4.0	0.0	12.0	5.0	7.0	10.0	17.0	13.0	19.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0212_gene_15091	1.0	0.0	6.0	0.0	5.0	2.0	3.0	1.0	11.0	7.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0226_gene_15518	6.0	1.0	4.0	2.0	6.0	1.0	16.0	9.0	0.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0258_gene_16659	4.0	0.0	1.0	2.0	2.0	3.0	9.0	7.0	1.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0466_gene_23985	1.0	0.0	0.0	0.0	2.0	3.0	6.0	9.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0524_gene_3390	7.0	0.0	6.0	0.0	4.0	4.0	10.0	6.0	16.0	9.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0609_gene_5328	3.0	1.0	3.0	0.0	10.0	8.0	11.0	17.0	36.0	25.0	34.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0635_gene_5777	6.0	0.0	0.0	0.0	0.0	4.0	3.0	14.0	12.0	14.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0656_gene_6159	4.0	0.0	17.0	3.0	8.0	6.0	17.0	20.0	19.0	13.0	17.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0657_gene_6175	4.0	0.0	8.0	1.0	18.0	16.0	16.0	16.0	32.0	31.0	33.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0803_gene_9275	4.0	0.0	9.0	4.0	9.0	11.0	17.0	10.0	30.0	7.0	15.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0113_gene_12652	2.0	0.0	8.0	0.0	3.0	0.0	7.0	3.0	12.0	12.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT14
cazy_0235_gene_16009	0.0	0.0	0.0	0.0	1.0	1.0	4.0	5.0	1.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT14
cazy_0125_gene_13036	5.0	0.0	5.0	1.0	2.0	0.0	3.0	1.0	11.0	5.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_0514_gene_316	4.0	0.0	1.0	1.0	4.0	4.0	7.0	11.0	2.0	0.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_0762_gene_828	2.0	0.0	1.0	0.0	1.0	2.0	6.0	13.0	2.0	1.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_0003_gene_10041	1.0	0.0	1.0	0.0	0.0	1.0	2.0	4.0	3.0	3.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0009_gene_10096	0.0	0.0	2.0	0.0	0.0	0.0	1.0	3.0	3.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0010_gene_10097	1.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	5.0	4.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0024_gene_10323	1.0	0.0	2.0	0.0	4.0	0.0	5.0	5.0	5.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0032_gene_1045	1.0	0.0	6.0	0.0	1.0	2.0	1.0	2.0	12.0	5.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0078_gene_1173	3.0	0.0	4.0	0.0	0.0	0.0	4.0	4.0	2.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0107_gene_1248	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0112_gene_12644	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0130_gene_13092	1.0	1.0	0.0	0.0	1.0	2.0	5.0	6.0	6.0	9.0	10.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0140_gene_1333	6.0	0.0	5.0	0.0	5.0	0.0	5.0	4.0	14.0	4.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0167_gene_14011	0.0	0.0	1.0	0.0	2.0	0.0	3.0	1.0	4.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0168_gene_14012	1.0	0.0	1.0	0.0	2.0	0.0	1.0	5.0	2.0	5.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0193_gene_14665	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0218_gene_15199	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0242_gene_16138	2.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0260_gene_1677	3.0	0.0	0.0	0.0	0.0	1.0	6.0	3.0	0.0	5.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0278_gene_17391	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0280_gene_17427	5.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0308_gene_18065	0.0	0.0	0.0	0.0	1.0	0.0	3.0	3.0	4.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0318_gene_18502	1.0	0.0	0.0	0.0	3.0	3.0	2.0	2.0	6.0	5.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0324_gene_18598	1.0	0.0	3.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0354_gene_19764	0.0	0.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0373_gene_20410	0.0	0.0	1.0	0.0	6.0	0.0	6.0	3.0	7.0	8.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0378_gene_20631	2.0	0.0	1.0	0.0	0.0	2.0	4.0	4.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0403_gene_21514	2.0	0.0	1.0	0.0	0.0	0.0	3.0	5.0	1.0	2.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0404_gene_21535	0.0	0.0	0.0	0.0	1.0	3.0	2.0	2.0	3.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0411_gene_21741	5.0	0.0	3.0	0.0	5.0	1.0	4.0	0.0	9.0	1.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0412_gene_21786	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	5.0	3.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0413_gene_21805	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	3.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0419_gene_2196	5.0	0.0	0.0	2.0	0.0	3.0	0.0	4.0	3.0	2.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0421_gene_21975	1.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	5.0	7.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0428_gene_2222	2.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0430_gene_22246	1.0	0.0	3.0	0.0	2.0	0.0	0.0	1.0	4.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0434_gene_22436	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0472_gene_2449	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0480_gene_2728	1.0	0.0	1.0	0.0	2.0	2.0	1.0	6.0	2.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0481_gene_2729	3.0	0.0	1.0	1.0	1.0	2.0	0.0	9.0	3.0	3.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0498_gene_2906	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0518_gene_3258	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0549_gene_3898	1.0	0.0	2.0	1.0	1.0	5.0	2.0	10.0	5.0	3.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0562_gene_4427	0.0	0.0	0.0	0.0	5.0	1.0	2.0	6.0	7.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0568_gene_4597	3.0	0.0	0.0	0.0	0.0	1.0	2.0	7.0	3.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0597_gene_5161	1.0	0.0	0.0	2.0	0.0	2.0	2.0	2.0	1.0	1.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0611_gene_5343	2.0	0.0	0.0	1.0	0.0	0.0	1.0	8.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0614_gene_5474	2.0	0.0	4.0	0.0	1.0	1.0	3.0	6.0	6.0	3.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0624_gene_5615	2.0	0.0	0.0	0.0	0.0	1.0	3.0	2.0	5.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0637_gene_5832	1.0	0.0	1.0	0.0	2.0	3.0	1.0	2.0	4.0	2.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0652_gene_6105	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0654_gene_6154	2.0	0.0	2.0	0.0	1.0	0.0	3.0	3.0	7.0	2.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0687_gene_6837	2.0	0.0	0.0	0.0	1.0	2.0	3.0	6.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0703_gene_7170	1.0	0.0	3.0	3.0	0.0	1.0	2.0	0.0	4.0	5.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0713_gene_7474	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	6.0	5.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0721_gene_7536	1.0	0.0	0.0	1.0	2.0	0.0	5.0	7.0	1.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0732_gene_7641	1.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0738_gene_773	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	3.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0754_gene_8051	1.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	9.0	3.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0773_gene_8585	0.0	0.0	5.0	0.0	0.0	0.0	2.0	5.0	2.0	4.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0775_gene_8590	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	7.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0777_gene_8627	2.0	0.0	1.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0778_gene_8628	1.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0831_gene_9853	3.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0146_gene_13562	1.0	0.0	1.0	0.0	5.0	4.0	4.0	7.0	18.0	11.0	11.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT20
cazy_0572_gene_4670	2.0	0.0	1.0	1.0	4.0	4.0	7.0	8.0	2.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT20
cazy_0179_gene_14196	4.0	0.0	0.0	0.0	0.0	2.0	1.0	5.0	3.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT21
cazy_0420_gene_21968	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT26
cazy_0056_gene_11240	4.0	0.0	0.0	1.0	1.0	0.0	2.0	3.0	4.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0114_gene_12668	0.0	0.0	1.0	0.0	3.0	0.0	2.0	2.0	6.0	3.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0335_gene_1894	4.0	0.0	1.0	0.0	0.0	2.0	4.0	15.0	2.0	3.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0519_gene_3259	7.0	0.0	8.0	0.0	3.0	2.0	4.0	1.0	11.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0596_gene_5160	0.0	0.0	3.0	0.0	1.0	1.0	2.0	3.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0612_gene_5344	0.0	0.0	1.0	0.0	2.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0686_gene_6836	0.0	0.0	0.0	0.0	2.0	1.0	1.0	4.0	0.0	3.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0771_gene_8521	2.0	0.0	0.0	1.0	2.0	1.0	4.0	2.0	5.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0361_gene_19796	0.0	0.0	1.0	0.0	2.0	0.0	3.0	6.0	2.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0473_gene_2456	1.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	4.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0478_gene_2720	4.0	0.0	4.0	0.0	1.0	1.0	2.0	6.0	4.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0640_gene_5897	2.0	0.0	0.0	0.0	1.0	1.0	9.0	6.0	3.0	3.0	9.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0757_gene_8194	0.0	0.0	1.0	0.0	2.0	2.0	2.0	2.0	6.0	2.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0329_gene_1883	7.0	0.0	3.0	3.0	4.0	2.0	4.0	18.0	8.0	8.0	13.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT3
cazy_0338_gene_19208	0.0	0.0	1.0	0.0	1.0	0.0	5.0	0.0	8.0	7.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT30
cazy_0626_gene_5623	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	3.0	2.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT30
