#queryid	MCT.f.0325	MCT.f.0326	MCT.f.0327	MCT.f.0329	MCT.f.0330	MCT.f.0331	MCT.f.0334	MCT.f.0335	MCT.f.0336	MCT.f.0337	MCT.f.0338	MCT.f.0340	taxonomy
cazy_0765_gene_7189	9.0	9.0	2.0	9.0	1.0	3.0	7.0	4.0	10.0	8.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0783_gene_7645	23.0	26.0	12.0	3.0	4.0	1.0	2.0	4.0	0.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0790_gene_7737	17.0	20.0	11.0	13.0	6.0	6.0	27.0	30.0	7.0	4.0	12.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0794_gene_7781	15.0	12.0	7.0	2.0	4.0	3.0	23.0	44.0	2.0	4.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0816_gene_8295	18.0	16.0	5.0	2.0	1.0	9.0	19.0	29.0	1.0	3.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0817_gene_8322	28.0	26.0	17.0	17.0	14.0	9.0	21.0	38.0	6.0	8.0	10.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0833_gene_8604	14.0	17.0	7.0	6.0	8.0	2.0	8.0	33.0	0.0	1.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0844_gene_8981	2.0	6.0	6.0	1.0	1.0	2.0	3.0	8.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0845_gene_8982	6.0	8.0	7.0	2.0	2.0	1.0	6.0	9.0	0.0	1.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0872_gene_957	10.0	23.0	11.0	18.0	7.0	7.0	8.0	20.0	8.0	14.0	9.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0884_gene_9758	24.0	23.0	14.0	12.0	2.0	3.0	3.0	7.0	2.0	0.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0331_gene_16979	1.0	1.0	0.0	4.0	3.0	3.0	0.0	2.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH93
cazy_0503_gene_22283	0.0	0.0	1.0	2.0	3.0	5.0	0.0	3.0	2.0	0.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH93
cazy_0662_gene_5137	39.0	41.0	19.0	22.0	11.0	14.0	34.0	59.0	11.0	7.0	23.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0698_gene_5739	15.0	19.0	13.0	25.0	13.0	4.0	26.0	38.0	23.0	8.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH94
cazy_0566_gene_3455	21.0	44.0	17.0	23.0	11.0	9.0	27.0	40.0	13.0	10.0	12.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0847_gene_9027	50.0	47.0	8.0	11.0	7.0	18.0	43.0	69.0	4.0	6.0	16.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH95
cazy_0136_gene_12424	28.0	27.0	14.0	17.0	7.0	9.0	28.0	35.0	4.0	5.0	4.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0141_gene_12474	27.0	28.0	14.0	0.0	6.0	18.0	44.0	67.0	8.0	4.0	4.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0144_gene_12541	26.0	20.0	8.0	2.0	4.0	5.0	38.0	29.0	7.0	6.0	10.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0147_gene_12615	16.0	20.0	6.0	6.0	4.0	2.0	16.0	21.0	1.0	4.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0159_gene_12912	15.0	23.0	11.0	7.0	3.0	5.0	20.0	24.0	6.0	0.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0169_gene_13103	28.0	34.0	8.0	16.0	7.0	5.0	24.0	15.0	3.0	6.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0172_gene_13196	2.0	9.0	3.0	4.0	0.0	2.0	1.0	3.0	1.0	4.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0190_gene_13452	16.0	12.0	3.0	0.0	3.0	4.0	14.0	34.0	4.0	1.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0197_gene_13573	17.0	23.0	12.0	20.0	6.0	8.0	19.0	48.0	12.0	5.0	9.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0200_gene_13617	19.0	20.0	8.0	7.0	9.0	3.0	13.0	21.0	7.0	4.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0231_gene_14667	9.0	8.0	7.0	6.0	3.0	6.0	14.0	25.0	7.0	0.0	9.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0246_gene_15042	26.0	32.0	9.0	4.0	6.0	9.0	25.0	51.0	14.0	7.0	12.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0249_gene_15133	11.0	9.0	5.0	1.0	1.0	2.0	8.0	16.0	1.0	0.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0303_gene_16470	4.0	3.0	3.0	4.0	1.0	3.0	0.0	1.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0322_gene_16855	11.0	6.0	6.0	5.0	8.0	3.0	15.0	17.0	2.0	0.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0391_gene_18684	5.0	7.0	2.0	3.0	7.0	6.0	5.0	4.0	4.0	5.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0431_gene_19820	15.0	20.0	11.0	9.0	2.0	2.0	2.0	3.0	1.0	0.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0475_gene_21500	8.0	2.0	0.0	0.0	0.0	4.0	6.0	10.0	1.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0596_gene_4175	15.0	16.0	8.0	9.0	3.0	6.0	6.0	11.0	4.0	7.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0598_gene_4205	25.0	16.0	6.0	9.0	7.0	13.0	23.0	41.0	8.0	11.0	12.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0650_gene_5001	20.0	16.0	10.0	5.0	7.0	8.0	27.0	27.0	6.0	4.0	12.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0661_gene_5135	44.0	40.0	27.0	19.0	6.0	17.0	31.0	59.0	10.0	9.0	21.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0679_gene_5338	31.0	44.0	22.0	30.0	9.0	15.0	23.0	31.0	16.0	22.0	21.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0769_gene_7239	6.0	13.0	5.0	1.0	2.0	1.0	9.0	18.0	1.0	4.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0774_gene_7390	23.0	27.0	9.0	16.0	9.0	8.0	16.0	26.0	7.0	8.0	10.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0780_gene_756	16.0	21.0	9.0	12.0	6.0	10.0	10.0	34.0	4.0	5.0	12.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH97
cazy_0227_gene_14556	2.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH99
cazy_0574_gene_3805	12.0	21.0	7.0	6.0	3.0	5.0	5.0	17.0	4.0	2.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT14
cazy_0064_gene_11124	3.0	5.0	3.0	2.0	4.0	1.0	2.0	14.0	2.0	4.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_0102_gene_1167	12.0	19.0	3.0	12.0	2.0	6.0	11.0	9.0	3.0	3.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_0108_gene_1178	11.0	4.0	2.0	17.0	4.0	2.0	7.0	1.0	11.0	6.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_0206_gene_14046	4.0	6.0	6.0	6.0	4.0	5.0	8.0	8.0	2.0	6.0	3.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT19
cazy_0001_gene_10082	3.0	3.0	4.0	2.0	3.0	1.0	1.0	7.0	5.0	3.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0015_gene_10333	8.0	6.0	2.0	1.0	1.0	2.0	8.0	10.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0063_gene_11092	2.0	3.0	1.0	0.0	0.0	0.0	3.0	2.0	5.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0068_gene_11176	7.0	7.0	6.0	5.0	1.0	2.0	6.0	10.0	2.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0079_gene_1140	7.0	4.0	4.0	5.0	1.0	2.0	6.0	8.0	1.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0117_gene_11913	1.0	11.0	3.0	2.0	5.0	6.0	8.0	13.0	3.0	2.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0133_gene_1233	6.0	4.0	1.0	2.0	3.0	2.0	0.0	3.0	3.0	4.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0157_gene_12897	3.0	4.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0191_gene_13475	2.0	3.0	1.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0193_gene_13526	0.0	0.0	0.0	2.0	2.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0195_gene_13550	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0214_gene_14210	5.0	2.0	1.0	1.0	0.0	1.0	3.0	3.0	2.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0215_gene_14211	5.0	2.0	2.0	0.0	1.0	2.0	5.0	3.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0226_gene_14555	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0277_gene_1579	3.0	2.0	2.0	4.0	2.0	2.0	2.0	0.0	2.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0279_gene_1580	2.0	2.0	1.0	3.0	2.0	2.0	2.0	4.0	0.0	3.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0291_gene_16190	10.0	5.0	2.0	3.0	0.0	1.0	6.0	11.0	1.0	3.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0307_gene_16567	5.0	7.0	1.0	2.0	0.0	3.0	1.0	9.0	0.0	0.0	1.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0323_gene_16874	1.0	0.0	0.0	0.0	0.0	1.0	2.0	7.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0328_gene_1695	11.0	8.0	3.0	1.0	2.0	0.0	15.0	17.0	8.0	2.0	7.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0334_gene_17019	2.0	3.0	0.0	2.0	2.0	3.0	0.0	1.0	1.0	6.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0350_gene_17355	1.0	1.0	1.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0358_gene_1764	3.0	4.0	4.0	4.0	2.0	3.0	1.0	4.0	3.0	3.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0359_gene_17646	4.0	5.0	0.0	1.0	2.0	2.0	12.0	13.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0366_gene_1784	5.0	7.0	5.0	4.0	1.0	5.0	4.0	7.0	2.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0392_gene_18728	1.0	4.0	0.0	0.0	1.0	0.0	2.0	2.0	2.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0393_gene_18732	0.0	0.0	1.0	1.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0405_gene_190	2.0	0.0	1.0	3.0	0.0	0.0	3.0	2.0	2.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0435_gene_20012	0.0	1.0	2.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0443_gene_20303	1.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0444_gene_20320	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0474_gene_21488	0.0	1.0	0.0	2.0	0.0	0.0	1.0	2.0	2.0	3.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0505_gene_22339	2.0	8.0	2.0	2.0	1.0	7.0	0.0	7.0	5.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0517_gene_2525	2.0	0.0	3.0	2.0	1.0	0.0	1.0	2.0	1.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0549_gene_3373	4.0	3.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0550_gene_3375	2.0	7.0	4.0	4.0	1.0	1.0	7.0	4.0	1.0	3.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0573_gene_3756	2.0	4.0	0.0	5.0	1.0	1.0	4.0	8.0	3.0	1.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0576_gene_3809	15.0	10.0	6.0	6.0	2.0	4.0	6.0	15.0	3.0	3.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0583_gene_3862	9.0	9.0	3.0	6.0	1.0	4.0	5.0	10.0	3.0	2.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0584_gene_4004	4.0	11.0	6.0	5.0	1.0	2.0	6.0	5.0	1.0	2.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0588_gene_4114	3.0	3.0	1.0	0.0	0.0	0.0	5.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0594_gene_4173	1.0	5.0	5.0	6.0	1.0	2.0	1.0	4.0	2.0	2.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0595_gene_4174	5.0	4.0	5.0	4.0	1.0	5.0	5.0	7.0	0.0	2.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0612_gene_4341	0.0	3.0	1.0	4.0	2.0	3.0	4.0	0.0	7.0	3.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0653_gene_5069	0.0	3.0	1.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0654_gene_5072	0.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	4.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0666_gene_5211	8.0	10.0	1.0	9.0	0.0	3.0	8.0	7.0	0.0	4.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0710_gene_6017	3.0	6.0	10.0	3.0	4.0	0.0	10.0	10.0	2.0	3.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0724_gene_6273	6.0	6.0	3.0	3.0	1.0	2.0	7.0	9.0	2.0	3.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0725_gene_6275	3.0	9.0	3.0	1.0	1.0	3.0	8.0	6.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0726_gene_6346	2.0	2.0	2.0	1.0	0.0	1.0	6.0	8.0	2.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0736_gene_663	3.0	4.0	3.0	0.0	1.0	0.0	1.0	3.0	3.0	4.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0744_gene_6813	6.0	13.0	3.0	4.0	2.0	0.0	6.0	8.0	2.0	0.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0762_gene_7138	2.0	3.0	0.0	4.0	0.0	1.0	1.0	1.0	5.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0782_gene_7636	3.0	5.0	2.0	1.0	2.0	1.0	9.0	7.0	2.0	1.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0789_gene_7723	5.0	5.0	3.0	6.0	1.0	3.0	4.0	8.0	3.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0809_gene_8133	3.0	0.0	2.0	3.0	4.0	1.0	1.0	1.0	3.0	4.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0818_gene_8330	3.0	1.0	2.0	1.0	0.0	0.0	3.0	8.0	0.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0823_gene_840	6.0	4.0	6.0	4.0	1.0	3.0	3.0	5.0	2.0	6.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0834_gene_8659	3.0	4.0	1.0	3.0	0.0	1.0	2.0	3.0	3.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0835_gene_8660	2.0	2.0	1.0	0.0	1.0	3.0	4.0	2.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0848_gene_904	6.0	6.0	1.0	2.0	1.0	1.0	1.0	8.0	3.0	1.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0866_gene_9367	4.0	0.0	3.0	4.0	2.0	1.0	2.0	5.0	1.0	1.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0234_gene_14780	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT26
cazy_0135_gene_1234	3.0	3.0	5.0	4.0	1.0	2.0	1.0	4.0	7.0	10.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0357_gene_17639	1.0	1.0	1.0	0.0	0.0	0.0	3.0	2.0	2.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0553_gene_339	3.0	7.0	7.0	4.0	0.0	3.0	6.0	11.0	4.0	6.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0819_gene_8359	8.0	5.0	2.0	2.0	1.0	1.0	5.0	12.0	1.0	2.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0824_gene_841	3.0	15.0	5.0	8.0	2.0	2.0	9.0	10.0	4.0	4.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0838_gene_8753	15.0	8.0	5.0	11.0	3.0	3.0	9.0	9.0	3.0	2.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0058_gene_11060	4.0	1.0	0.0	3.0	2.0	2.0	1.0	9.0	0.0	1.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0076_gene_11355	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0091_gene_11528	1.0	7.0	5.0	2.0	1.0	0.0	7.0	1.0	2.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0109_gene_11786	4.0	3.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0165_gene_13049	2.0	9.0	2.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0290_gene_1618	3.0	9.0	0.0	5.0	0.0	0.0	1.0	4.0	6.0	3.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0713_gene_605	6.0	6.0	2.0	3.0	2.0	3.0	6.0	3.0	3.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0863_gene_9305	0.0	0.0	1.0	0.0	1.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0383_gene_1834	6.0	12.0	4.0	10.0	4.0	5.0	7.0	6.0	12.0	7.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT3
cazy_0544_gene_3178	15.0	19.0	6.0	11.0	10.0	9.0	10.0	15.0	11.0	6.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT3
cazy_0753_gene_6896	9.0	15.0	6.0	7.0	3.0	6.0	7.0	13.0	3.0	6.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT3
cazy_0170_gene_13106	4.0	3.0	0.0	0.0	0.0	2.0	7.0	9.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT30
cazy_0289_gene_16143	1.0	1.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT30
cazy_0525_gene_2680	3.0	7.0	4.0	1.0	1.0	1.0	3.0	10.0	5.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT30
cazy_0624_gene_4532	2.0	6.0	3.0	4.0	3.0	0.0	2.0	1.0	4.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT30
