#queryid	MCT.f.0579	MCT.f.0580	MCT.f.0581	MCT.f.0582	MCT.f.0583	MCT.f.0585	MCT.f.0586	MCT.f.0587	MCT.f.0588	MCT.f.0590	MCT.f.0592	MCT.f.0593	MCT.f.0594	MCT.f.0595	taxonomy
cazy_0487_gene_6906	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	3.0	9.0	3.0	0.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0494_gene_7118	1.0	10.0	22.0	16.0	12.0	6.0	54.0	60.0	3.0	51.0	66.0	26.0	2.0	24.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0501_gene_7359	5.0	6.0	4.0	7.0	3.0	3.0	13.0	14.0	0.0	29.0	11.0	11.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0541_gene_8288	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	3.0	11.0	4.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0571_gene_8944	3.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	3.0	1.0	1.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH13
cazy_0264_gene_3102	8.0	61.0	36.0	42.0	24.0	33.0	86.0	80.0	3.0	91.0	118.0	71.0	4.0	33.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH130
cazy_0128_gene_139	3.0	25.0	33.0	27.0	17.0	16.0	81.0	103.0	3.0	89.0	129.0	55.0	5.0	47.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0134_gene_1402	1.0	0.0	0.0	0.0	1.0	1.0	4.0	2.0	2.0	7.0	0.0	9.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0499_gene_7263	1.0	8.0	3.0	10.0	3.0	7.0	16.0	9.0	0.0	15.0	12.0	12.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH133
cazy_0577_gene_9147	0.0	0.0	0.0	0.0	1.0	0.0	3.0	5.0	1.0	9.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH16
cazy_0048_gene_1136	3.0	11.0	18.0	14.0	9.0	5.0	22.0	31.0	0.0	28.0	43.0	24.0	0.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH18
cazy_0390_gene_5274	0.0	1.0	4.0	4.0	3.0	3.0	4.0	7.0	0.0	9.0	6.0	4.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH18
cazy_0605_gene_9983	1.0	1.0	4.0	0.0	0.0	3.0	3.0	6.0	0.0	9.0	9.0	5.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH19
cazy_0150_gene_1462	16.0	84.0	83.0	79.0	47.0	46.0	125.0	179.0	0.0	177.0	238.0	121.0	8.0	79.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0165_gene_1	6.0	11.0	31.0	17.0	10.0	11.0	37.0	59.0	2.0	48.0	89.0	24.0	2.0	15.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0180_gene_1734	24.0	102.0	116.0	117.0	73.0	74.0	233.0	185.0	7.0	245.0	265.0	138.0	7.0	96.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0186_gene_1815	0.0	1.0	2.0	2.0	6.0	1.0	7.0	8.0	0.0	13.0	4.0	6.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0192_gene_1885	6.0	16.0	19.0	20.0	15.0	8.0	21.0	36.0	0.0	47.0	31.0	21.0	1.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0200_gene_2162	8.0	9.0	44.0	33.0	23.0	20.0	68.0	83.0	2.0	63.0	114.0	38.0	1.0	20.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0203_gene_2287	1.0	0.0	1.0	0.0	4.0	2.0	11.0	11.0	0.0	11.0	2.0	4.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0213_gene_2447	2.0	7.0	21.0	10.0	9.0	8.0	25.0	28.0	1.0	35.0	18.0	13.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0217_gene_2459	3.0	5.0	16.0	8.0	3.0	7.0	21.0	25.0	0.0	29.0	57.0	26.0	1.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0219_gene_2476	4.0	9.0	12.0	14.0	9.0	8.0	24.0	21.0	0.0	42.0	23.0	15.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0276_gene_3243	6.0	42.0	56.0	25.0	14.0	17.0	65.0	66.0	2.0	83.0	84.0	40.0	0.0	19.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0285_gene_3465	1.0	9.0	9.0	7.0	7.0	7.0	26.0	24.0	0.0	34.0	21.0	18.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0300_gene_3650	1.0	5.0	7.0	7.0	6.0	13.0	18.0	21.0	0.0	31.0	21.0	8.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0304_gene_3705	26.0	102.0	129.0	104.0	70.0	83.0	269.0	384.0	1.0	355.0	426.0	208.0	2.0	101.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0308_gene_3740	5.0	21.0	12.0	24.0	26.0	11.0	34.0	39.0	1.0	76.0	38.0	22.0	2.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0321_gene_4005	0.0	0.0	0.0	1.0	24.0	7.0	24.0	28.0	0.0	34.0	27.0	27.0	0.0	33.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0331_gene_4088	12.0	42.0	34.0	34.0	14.0	25.0	70.0	66.0	2.0	77.0	87.0	50.0	0.0	23.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0347_gene_4509	6.0	33.0	31.0	34.0	29.0	27.0	69.0	105.0	2.0	113.0	133.0	79.0	2.0	27.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0348_gene_452	7.0	22.0	48.0	36.0	24.0	26.0	75.0	131.0	1.0	109.0	167.0	78.0	3.0	24.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0351_gene_4724	0.0	2.0	0.0	2.0	8.0	1.0	8.0	5.0	0.0	12.0	5.0	8.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0374_gene_5015	1.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	3.0	1.0	24.0	14.0	0.0	27.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0530_gene_812	0.0	2.0	4.0	5.0	4.0	2.0	1.0	1.0	0.0	6.0	32.0	20.0	0.0	50.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0549_gene_8478	0.0	2.0	0.0	5.0	2.0	3.0	4.0	6.0	2.0	13.0	5.0	6.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0589_gene_9367	0.0	0.0	1.0	1.0	1.0	1.0	4.0	2.0	0.0	16.0	2.0	3.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH2
cazy_0270_gene_3176	5.0	30.0	30.0	25.0	18.0	16.0	45.0	54.0	0.0	72.0	87.0	43.0	2.0	32.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0440_gene_5973	1.0	5.0	3.0	7.0	4.0	4.0	13.0	14.0	1.0	20.0	7.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0456_gene_6462	1.0	6.0	7.0	3.0	1.0	6.0	10.0	7.0	0.0	14.0	9.0	7.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0489_gene_6926	4.0	7.0	11.0	11.0	3.0	2.0	11.0	17.0	0.0	21.0	15.0	7.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0536_gene_8246	3.0	1.0	2.0	9.0	3.0	3.0	5.0	7.0	1.0	14.0	8.0	4.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH20
cazy_0117_gene_13584	0.0	0.0	0.0	2.0	0.0	1.0	0.0	3.0	0.0	3.0	3.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0266_gene_3117	0.0	14.0	12.0	12.0	6.0	3.0	34.0	35.0	0.0	22.0	35.0	16.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0526_gene_8027	0.0	0.0	4.0	3.0	0.0	2.0	1.0	7.0	0.0	7.0	3.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0596_gene_9571	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	1.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH23
cazy_0061_gene_11815	0.0	1.0	3.0	3.0	1.0	1.0	2.0	6.0	0.0	6.0	7.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0255_gene_3051	0.0	2.0	1.0	2.0	0.0	1.0	3.0	5.0	0.0	7.0	7.0	5.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0333_gene_4228	0.0	4.0	3.0	3.0	3.0	0.0	4.0	2.0	0.0	5.0	0.0	2.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0364_gene_4856	0.0	0.0	2.0	1.0	0.0	0.0	1.0	2.0	0.0	2.0	6.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0427_gene_5816	1.0	1.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0517_gene_7701	0.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH24
cazy_0045_gene_11354	0.0	2.0	6.0	4.0	1.0	2.0	9.0	11.0	0.0	14.0	16.0	10.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH25
cazy_0049_gene_11362	0.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	0.0	3.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH25
cazy_0082_gene_12645	0.0	2.0	2.0	6.0	3.0	0.0	3.0	3.0	0.0	3.0	2.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH25
cazy_0184_gene_1765	0.0	2.0	2.0	2.0	1.0	2.0	1.0	4.0	0.0	2.0	8.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH25
cazy_0288_gene_3488	0.0	2.0	10.0	5.0	3.0	6.0	6.0	9.0	1.0	9.0	10.0	6.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH25
cazy_0341_gene_44	0.0	1.0	4.0	0.0	1.0	4.0	1.0	2.0	0.0	2.0	18.0	5.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH25
cazy_0436_gene_5884	0.0	1.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	3.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH25
cazy_0153_gene_147	1.0	6.0	14.0	10.0	10.0	6.0	25.0	41.0	1.0	53.0	47.0	21.0	0.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH26
cazy_0157_gene_148	5.0	35.0	42.0	33.0	24.0	15.0	64.0	97.0	1.0	91.0	105.0	34.0	3.0	36.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH26
cazy_0263_gene_3101	2.0	12.0	24.0	12.0	12.0	9.0	35.0	32.0	0.0	30.0	47.0	32.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH26
cazy_0062_gene_11841	2.0	2.0	2.0	8.0	4.0	6.0	12.0	5.0	0.0	15.0	10.0	9.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH27
cazy_0004_gene_10094	4.0	40.0	17.0	27.0	25.0	13.0	47.0	44.0	0.0	44.0	73.0	20.0	1.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0011_gene_10245	2.0	10.0	39.0	16.0	7.0	4.0	44.0	69.0	0.0	65.0	79.0	43.0	0.0	17.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0113_gene_134	8.0	25.0	48.0	40.0	24.0	28.0	88.0	119.0	6.0	93.0	111.0	75.0	5.0	40.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0196_gene_2029	5.0	21.0	28.0	17.0	15.0	15.0	61.0	53.0	2.0	51.0	66.0	39.0	1.0	30.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0345_gene_4480	0.0	2.0	1.0	1.0	6.0	2.0	3.0	7.0	0.0	2.0	2.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0394_gene_5290	2.0	26.0	32.0	23.0	14.0	15.0	51.0	58.0	0.0	67.0	66.0	37.0	0.0	21.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0460_gene_6494	9.0	20.0	34.0	23.0	11.0	15.0	68.0	90.0	0.0	68.0	127.0	50.0	1.0	37.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0463_gene_6506	7.0	26.0	39.0	25.0	18.0	18.0	82.0	100.0	1.0	85.0	122.0	64.0	1.0	25.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0500_gene_7323	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	5.0	2.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH28
cazy_0106_gene_13329	0.0	0.0	2.0	0.0	2.0	0.0	1.0	1.0	1.0	3.0	0.0	3.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0198_gene_2161	0.0	7.0	24.0	9.0	5.0	4.0	28.0	37.0	0.0	47.0	47.0	17.0	1.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0215_gene_2455	4.0	15.0	41.0	30.0	12.0	16.0	54.0	65.0	1.0	59.0	57.0	32.0	2.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0600_gene_9897	2.0	6.0	12.0	5.0	5.0	4.0	13.0	18.0	1.0	26.0	5.0	13.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH29
cazy_0014_gene_10376	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	3.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0108_gene_13350	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8.0	1.0	2.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0123_gene_13809	1.0	3.0	7.0	4.0	2.0	2.0	6.0	6.0	0.0	6.0	5.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0149_gene_14617	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	5.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0164_gene_1570	1.0	29.0	32.0	19.0	8.0	14.0	35.0	33.0	3.0	63.0	50.0	29.0	0.0	25.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0206_gene_2364	3.0	51.0	19.0	36.0	23.0	21.0	71.0	63.0	3.0	89.0	90.0	51.0	1.0	33.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0242_gene_2859	1.0	2.0	2.0	8.0	2.0	5.0	7.0	10.0	0.0	12.0	5.0	7.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0246_gene_2936	12.0	33.0	28.0	14.0	13.0	9.0	53.0	76.0	3.0	64.0	107.0	44.0	2.0	31.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0267_gene_3136	15.0	42.0	30.0	42.0	26.0	36.0	73.0	81.0	4.0	109.0	78.0	45.0	2.0	51.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0293_gene_3536	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	7.0	2.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0295_gene_3608	10.0	32.0	33.0	37.0	19.0	18.0	71.0	96.0	5.0	94.0	86.0	66.0	1.0	40.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0315_gene_3894	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0332_gene_4219	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	4.0	6.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0379_gene_5089	0.0	0.0	1.0	1.0	3.0	1.0	0.0	4.0	0.0	4.0	3.0	2.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0419_gene_5759	7.0	21.0	13.0	14.0	4.0	5.0	32.0	46.0	0.0	33.0	58.0	19.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0438_gene_5908	1.0	2.0	5.0	2.0	3.0	4.0	6.0	5.0	0.0	8.0	4.0	5.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0533_gene_8171	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	4.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0546_gene_83	12.0	21.0	26.0	22.0	12.0	24.0	51.0	54.0	3.0	69.0	77.0	35.0	0.0	19.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0555_gene_8649	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	4.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0570_gene_8934	0.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	2.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH3
cazy_0056_gene_11737	0.0	1.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0	11.0	0.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0573_gene_8989	2.0	5.0	8.0	2.0	4.0	7.0	16.0	14.0	0.0	14.0	7.0	12.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0593_gene_9498	0.0	5.0	12.0	7.0	0.0	3.0	17.0	10.0	0.0	17.0	18.0	10.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH30
cazy_0232_gene_2697	1.0	3.0	4.0	6.0	2.0	1.0	10.0	9.0	0.0	14.0	2.0	4.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0292_gene_3527	2.0	3.0	0.0	1.0	2.0	2.0	3.0	1.0	3.0	4.0	20.0	12.0	1.0	31.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0349_gene_453	6.0	37.0	49.0	45.0	31.0	29.0	96.0	133.0	4.0	136.0	179.0	71.0	1.0	43.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0450_gene_6268	1.0	0.0	1.0	1.0	9.0	1.0	2.0	18.0	0.0	15.0	12.0	3.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0539_gene_82	8.0	46.0	50.0	53.0	32.0	36.0	141.0	181.0	1.0	126.0	196.0	87.0	3.0	57.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0545_gene_8371	0.0	1.0	1.0	0.0	3.0	1.0	5.0	4.0	0.0	9.0	4.0	5.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0563_gene_8817	0.0	1.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	13.0	4.0	1.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0576_gene_9124	6.0	6.0	9.0	15.0	4.0	4.0	13.0	8.0	2.0	21.0	15.0	13.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH31
cazy_0101_gene_1314	0.0	1.0	0.0	1.0	0.0	1.0	4.0	1.0	0.0	2.0	11.0	2.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0141_gene_143	9.0	28.0	36.0	35.0	16.0	20.0	67.0	85.0	1.0	79.0	139.0	67.0	0.0	34.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0337_gene_4378	0.0	4.0	6.0	4.0	6.0	6.0	15.0	7.0	0.0	18.0	12.0	8.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0521_gene_787	0.0	2.0	3.0	0.0	6.0	0.0	1.0	4.0	0.0	8.0	1.0	5.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0527_gene_8064	2.0	10.0	3.0	5.0	5.0	3.0	21.0	14.0	0.0	16.0	14.0	4.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0588_gene_9299	1.0	1.0	3.0	5.0	2.0	1.0	12.0	10.0	0.0	22.0	10.0	6.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH32
cazy_0007_gene_10147	0.0	1.0	0.0	0.0	3.0	0.0	2.0	2.0	0.0	1.0	5.0	2.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0015_gene_10395	0.0	1.0	1.0	0.0	2.0	0.0	3.0	2.0	0.0	10.0	1.0	4.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0026_gene_10733	0.0	0.0	0.0	1.0	2.0	0.0	3.0	2.0	0.0	7.0	5.0	6.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0073_gene_12319	1.0	0.0	3.0	2.0	2.0	1.0	6.0	8.0	1.0	6.0	14.0	5.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0497_gene_7213	0.0	0.0	0.0	1.0	2.0	0.0	1.0	5.0	0.0	4.0	4.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH33
cazy_0161_gene_154	3.0	17.0	38.0	21.0	18.0	10.0	50.0	68.0	0.0	54.0	106.0	29.0	2.0	20.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0254_gene_3001	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	15.0	6.0	0.0	12.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0409_gene_5636	2.0	2.0	0.0	2.0	1.0	4.0	6.0	7.0	0.0	8.0	6.0	3.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0428_gene_5819	1.0	15.0	20.0	25.0	9.0	17.0	44.0	82.0	2.0	43.0	65.0	35.0	2.0	20.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH35
cazy_0162_gene_1546	14.0	31.0	52.0	42.0	31.0	23.0	93.0	157.0	2.0	129.0	249.0	99.0	0.0	35.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH36
