#queryid	MCT.f.0460	MCT.f.0461	MCT.f.0462	MCT.f.0463	MCT.f.0464	MCT.f.0465	MCT.f.0467	MCT.f.0468	MCT.f.0470	MCT.f.0472	MCT.f.0473	MCT.f.0475	MCT.f.0476	taxonomy
cazy_0296_gene_17154	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	6.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0306_gene_17437	2.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0311_gene_17478	1.0	0.0	0.0	0.0	10.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0317_gene_17586	1.0	0.0	0.0	0.0	5.0	0.0	6.0	6.0	0.0	0.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0331_gene_18091	1.0	0.0	1.0	0.0	3.0	0.0	3.0	1.0	1.0	3.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0340_gene_18285	2.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0345_gene_18526	1.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	3.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0351_gene_18731	0.0	0.0	0.0	0.0	5.0	0.0	1.0	2.0	0.0	4.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0361_gene_18968	1.0	0.0	1.0	0.0	15.0	0.0	4.0	3.0	3.0	7.0	2.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0367_gene_19150	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0387_gene_19774	0.0	1.0	2.0	0.0	2.0	0.0	1.0	2.0	0.0	3.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0410_gene_20626	2.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0419_gene_20837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0420_gene_20885	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0460_gene_22374	2.0	0.0	0.0	0.0	6.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0494_gene_2323	1.0	0.0	0.0	0.0	3.0	0.0	1.0	3.0	1.0	3.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0510_gene_23619	1.0	0.0	0.0	0.0	4.0	0.0	6.0	3.0	0.0	1.0	2.0	0.0	11.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0526_gene_23928	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0553_gene_24699	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0563_gene_24855	0.0	0.0	0.0	1.0	5.0	0.0	5.0	2.0	0.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0576_gene_25392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0604_gene_26700	2.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0605_gene_26716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0620_gene_2746	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0651_gene_3272	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	4.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0655_gene_3406	0.0	0.0	0.0	1.0	5.0	0.0	5.0	1.0	0.0	0.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0656_gene_3407	0.0	0.0	0.0	0.0	2.0	0.0	7.0	7.0	1.0	0.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0657_gene_3409	0.0	0.0	0.0	0.0	3.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0662_gene_362	0.0	0.0	0.0	10.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0663_gene_364	0.0	0.0	0.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0675_gene_3908	3.0	0.0	0.0	0.0	3.0	0.0	5.0	3.0	2.0	5.0	5.0	2.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0688_gene_4467	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0691_gene_4530	0.0	1.0	0.0	0.0	4.0	0.0	1.0	2.0	1.0	5.0	1.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0707_gene_4866	2.0	0.0	0.0	1.0	5.0	0.0	4.0	3.0	0.0	5.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0712_gene_4906	0.0	0.0	0.0	2.0	4.0	0.0	6.0	5.0	1.0	2.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0783_gene_6895	1.0	0.0	0.0	1.0	2.0	0.0	6.0	2.0	0.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0784_gene_6896	0.0	0.0	0.0	0.0	7.0	0.0	5.0	3.0	0.0	0.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0785_gene_6897	0.0	0.0	0.0	1.0	3.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0819_gene_7457	0.0	0.0	0.0	0.0	4.0	0.0	6.0	7.0	1.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0820_gene_7457	0.0	0.0	0.0	4.0	7.0	0.0	3.0	4.0	0.0	1.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0821_gene_7458	0.0	0.0	1.0	1.0	7.0	0.0	9.0	11.0	1.0	1.0	1.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0829_gene_7548	0.0	0.0	2.0	1.0	7.0	0.0	5.0	1.0	1.0	3.0	4.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0831_gene_7630	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0832_gene_7630	1.0	0.0	0.0	0.0	9.0	0.0	0.0	3.0	0.0	5.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0837_gene_7708	0.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0882_gene_864	0.0	0.0	0.0	0.0	6.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0895_gene_8827	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0909_gene_914	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0933_gene_948	0.0	0.0	0.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0947_gene_9961	1.0	0.0	0.0	0.0	5.0	0.0	2.0	1.0	0.0	5.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT2
cazy_0289_gene_16972	0.0	0.0	1.0	0.0	5.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT26
cazy_0684_gene_4100	0.0	0.0	2.0	0.0	11.0	0.0	4.0	0.0	1.0	5.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT26
cazy_0830_gene_7610	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1.0	3.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT26
cazy_0530_gene_24080	1.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0692_gene_4538	0.0	1.0	1.0	0.0	7.0	0.0	1.0	2.0	1.0	8.0	3.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0881_gene_864	0.0	1.0	1.0	1.0	4.0	0.0	4.0	14.0	1.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0883_gene_8654	2.0	2.0	1.0	0.0	10.0	0.0	2.0	3.0	3.0	6.0	5.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT27
cazy_0080_gene_11576	0.0	0.0	1.0	1.0	7.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0143_gene_12963	0.0	0.0	0.0	24.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0188_gene_13820	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	1.0	5.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0457_gene_22207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0585_gene_25738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	2.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0721_gene_5067	1.0	0.0	0.0	1.0	2.0	0.0	3.0	0.0	0.0	2.0	0.0	4.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0789_gene_6963	1.0	1.0	1.0	0.0	7.0	0.0	0.0	3.0	1.0	6.0	3.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0884_gene_8656	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	4.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0892_gene_876	0.0	0.0	0.0	1.0	6.0	0.0	6.0	4.0	1.0	2.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT28
cazy_0584_gene_2570	3.0	1.0	5.0	0.0	3.0	0.0	4.0	3.0	1.0	10.0	2.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT3
cazy_0762_gene_6418	2.0	0.0	3.0	0.0	12.0	0.0	12.0	4.0	1.0	9.0	7.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT3
cazy_0326_gene_18003	2.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	2.0	4.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT30
cazy_0391_gene_20034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT30
cazy_0880_gene_8631	1.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	3.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT30
cazy_0336_gene_18188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT31
cazy_0371_gene_19280	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT32
cazy_0003_gene_10028	8.0	7.0	2.0	0.0	53.0	0.0	16.0	9.0	8.0	26.0	9.0	2.0	24.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0072_gene_11447	3.0	0.0	0.0	0.0	19.0	0.0	4.0	2.0	2.0	15.0	1.0	2.0	13.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0216_gene_14673	2.0	0.0	3.0	0.0	12.0	0.0	5.0	5.0	3.0	13.0	25.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0233_gene_1495	4.0	1.0	2.0	12.0	40.0	0.0	14.0	11.0	3.0	13.0	2.0	3.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0278_gene_16435	3.0	0.0	2.0	2.0	20.0	0.0	26.0	23.0	2.0	3.0	4.0	2.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0322_gene_17738	4.0	1.0	2.0	0.0	16.0	0.0	13.0	5.0	2.0	16.0	5.0	0.0	18.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0372_gene_19314	1.0	0.0	1.0	5.0	3.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0424_gene_21163	1.0	0.0	3.0	2.0	7.0	0.0	4.0	2.0	0.0	3.0	1.0	6.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0454_gene_22123	2.0	0.0	1.0	0.0	8.0	0.0	7.0	2.0	1.0	7.0	2.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0583_gene_2570	0.0	4.0	1.0	0.0	22.0	0.0	4.0	12.0	5.0	17.0	11.0	3.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0652_gene_3345	1.0	0.0	0.0	106.0	9.0	0.0	5.0	1.0	0.0	8.0	2.0	2.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0823_gene_7490	7.0	2.0	9.0	2.0	45.0	0.0	8.0	15.0	4.0	20.0	15.0	5.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0842_gene_7774	5.0	2.0	0.0	0.0	19.0	0.0	3.0	1.0	0.0	12.0	1.0	1.0	16.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0885_gene_8669	0.0	0.0	1.0	3.0	19.0	0.0	31.0	17.0	3.0	3.0	2.0	6.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT35
cazy_0412_gene_20654	1.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	3.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT39
cazy_0719_gene_4941	2.0	0.0	1.0	0.0	9.0	0.0	4.0	2.0	1.0	4.0	0.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT39
cazy_0028_gene_10457	0.0	0.0	0.0	0.0	4.0	0.0	2.0	1.0	0.0	3.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0030_gene_10467	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0031_gene_10470	0.0	0.0	0.0	7.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0032_gene_10471	0.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0039_gene_10576	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0083_gene_11652	0.0	0.0	0.0	0.0	10.0	0.0	4.0	0.0	0.0	4.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0084_gene_11653	1.0	0.0	1.0	0.0	7.0	0.0	2.0	1.0	0.0	2.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0118_gene_12436	0.0	0.0	0.0	0.0	4.0	0.0	2.0	2.0	0.0	2.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0139_gene_12875	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0140_gene_12876	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0152_gene_13084	1.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0156_gene_13119	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	3.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0200_gene_14053	2.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0217_gene_14676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0229_gene_14913	1.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0253_gene_15674	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0269_gene_16209	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0288_gene_16971	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0300_gene_17250	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0324_gene_17808	0.0	1.0	0.0	0.0	3.0	0.0	2.0	1.0	1.0	7.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0348_gene_18678	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0369_gene_19206	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0398_gene_20166	0.0	0.0	1.0	0.0	6.0	0.0	2.0	1.0	0.0	2.0	0.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0426_gene_21288	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	4.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0436_gene_2156	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2.0	2.0	1.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0446_gene_21998	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0455_gene_22149	0.0	0.0	1.0	0.0	4.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0531_gene_24095	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0536_gene_24199	2.0	0.0	2.0	0.0	6.0	0.0	1.0	2.0	0.0	3.0	1.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0537_gene_24257	0.0	0.0	0.0	0.0	5.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0572_gene_25290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0594_gene_2611	0.0	1.0	1.0	0.0	5.0	0.0	6.0	0.0	1.0	2.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0595_gene_26139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0606_gene_26717	1.0	1.0	1.0	0.0	1.0	0.0	2.0	1.0	2.0	4.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0621_gene_275	0.0	0.0	0.0	23.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0644_gene_3131	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0654_gene_3388	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	5.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0668_gene_3834	0.0	0.0	0.0	0.0	6.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0769_gene_6548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
cazy_0790_gene_6967	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosylTransferases;L4_GT4
